Date,SPY,QQQ,IWM,EFA,EEM,TLT,GLD,SHY,BIL
2001-03-21,71.2745,34.0003,31.2839,,,,,,
2001-03-22,70.5507,36.0648,30.9777,,,,,,
2001-03-23,72.6841,36.0648,31.7882,,,,,,
2001-03-26,73.611,35.2306,32.2204,,,,,,
2001-03-27,75.1157,36.444,32.4798,,,,,,
2001-03-28,73.0396,33.4526,31.6081,,,,,,
2001-03-29,73.3189,32.8206,31.6621,,,,,,
2001-03-30,74.0872,32.9892,32.2745,,,,,,
2001-04-02,72.5062,31.5145,31.5181,,,,,,
2001-04-03,70.0873,29.2057,30.4482,,,,,,
2001-04-04,70.3793,28.6917,30.5455,,,,,,
2001-04-05,73.0459,31.4387,32.0223,,,,,,
2001-04-06,71.9348,30.2927,31.1218,,,,,,
2001-04-09,72.7348,31.2196,31.8062,,,,,,
2001-04-10,74.0618,33.5369,32.5626,,,,,,
2001-04-11,74.1125,34.548,32.3465,,,,,,
2001-04-12,75.4586,36.0648,32.7427,,,,,,
2001-04-16,74.6649,33.9161,32.152,,,,,,
2001-04-17,75.7189,34.7587,32.6707,,,,,,
2001-04-18,78.7283,38.382,33.6253,,,,,,
2001-04-19,79.7759,40.6993,33.9999,,,,,,
2001-04-20,79.0458,40.7835,33.6036,,,,,,
2001-04-23,77.6109,38.045,32.9949,,,,,,
2001-04-24,77.1918,37.3287,33.247,,,,,,
2001-04-25,78.2014,38.0028,33.9674,,,,,,
2001-04-26,78.5505,37.0338,34.4537,,,,,,
2001-04-27,79.8584,38.045,34.904,,,,,,
2001-04-30,80.4172,38.8876,34.94,,,,,,
2001-05-01,80.6648,40.4886,35.3722,,,,,,
2001-05-02,80.5188,41.2723,35.2822,,,,,,
2001-05-03,79.4966,39.4353,34.8463,,,,,,
2001-05-04,80.8489,40.615,35.3362,,,,,,
2001-05-07,80.1506,39.7724,35.1201,,,,,,
2001-05-08,80.1124,40.615,35.3002,,,,,,
2001-05-09,79.7759,39.2246,35.0841,,,,,,
2001-05-10,80.0108,38.5674,35.1201,,,,,,
2001-05-11,79.4585,38.382,34.9112,,,,,,
2001-05-14,79.6172,37.7669,34.904,,,,,,
2001-05-15,79.9854,38.045,35.2462,,,,,,
2001-05-16,81.8711,39.7303,35.9234,,,,,,
2001-05-17,81.9981,40.3622,36.2944,,,,,,
2001-05-18,82.3727,40.4802,36.4348,,,,,,
2001-05-21,83.5854,43.0165,37.0652,,,,,,
2001-05-22,83.4774,42.8901,37.2453,,,,,,
2001-05-23,82.0616,40.9942,36.3808,,,,,,
2001-05-24,82.3029,42.0475,36.759,,,,,,
2001-05-25,81.3314,41.2807,36.4889,,,,,,
2001-05-29,80.6839,38.8623,36.0206,,,,,,
2001-05-30,79.5537,37.4383,35.5523,,,,,,
2001-05-31,79.9664,37.6911,35.6964,,,,,,
2001-06-01,80.4616,38.8033,36.1179,,,,,,
2001-06-04,80.8489,38.618,36.5897,,,,,,
2001-06-05,81.7759,40.3201,37.1012,,,,,,
2001-06-06,81.0965,40.0083,36.8671,,,,,,
2001-06-07,81.3886,41.0363,37.022,,,,,,
2001-06-08,80.633,39.8988,36.8067,,,,,,
2001-06-11,80.0616,38.8033,36.3191,,,,,,
2001-06-12,79.922,38.5927,36.4094,,,,,,
2001-06-13,79.2362,37.5394,36.3588,,,,,,
2001-06-14,77.4585,35.6014,35.4522,,,,,,
2001-06-15,77.5833,35.8963,35.6689,,,,,,
2001-06-18,77.2076,35.4159,35.398,,,,,,
2001-06-19,77.5451,35.239,35.2896,,,,,,
2001-06-20,77.9526,36.0395,35.705,,,,,,
2001-06-21,78.8376,36.5282,35.7556,,,,,,
2001-06-22,78.22,36.444,35.109,,,,,,
2001-06-25,77.5005,36.5366,34.8634,,,,,,
2001-06-26,77.3923,36.663,35.398,,,,,,
2001-06-27,77.3477,36.899,35.7412,,,,,,
2001-06-28,77.7743,37.3709,36.1927,,,,,,
2001-06-29,78.0608,38.5084,36.8067,,,,,,
2001-07-02,79.035,38.2978,35.976,,,,,,
2001-07-03,79.0159,38.4579,35.7592,,,,,,
2001-07-05,77.4751,36.6125,35.2896,,,,,,
2001-07-06,75.8005,35.0957,34.6395,,,,,,
2001-07-09,76.2144,35.3991,34.9646,,,,,,
2001-07-10,75.2975,34.1267,34.3144,,,,,,
2001-07-11,75.3739,34.548,34.3144,,,,,,
2001-07-12,77.1631,36.7389,35.156,,,,,,
2001-07-13,77.8316,36.3597,35.3258,,,,,,
2001-07-16,76.8574,35.6856,34.7298,,,,,,
2001-07-17,77.5769,36.4861,35.4161,,,,,,
2001-07-18,77.0485,35.0957,34.7478,,,,,,
2001-07-19,77.7234,35.93,35.0368,,,,,,
2001-07-20,77.2586,35.0957,35.0368,,,,,,
2001-07-23,75.7368,34.2194,34.784,,,,,,
2001-07-24,75.0047,33.8318,34.206,,,,,,
2001-07-25,75.8324,34.1267,34.4047,,,,,,
2001-07-26,76.6282,34.6323,34.9104,,,,,,
2001-07-27,76.9211,35.3485,34.8562,,,,,,
2001-07-30,76.9466,35.1379,34.802,,,,,,
2001-07-31,77.2649,35.1884,34.7587,,,,,,
2001-08-01,77.7489,36.3176,35.2896,,,,,,
2001-08-02,78.0672,37.0001,35.1813,,,,,,
2001-08-03,77.6406,36.385,35.091,,,,,,
2001-08-06,76.5964,35.812,34.6034,,,,,,
2001-08-07,76.8957,35.6266,34.6395,,,,,,
2001-08-08,75.4694,34.1267,33.8629,,,,,,
2001-08-09,75.6922,34.27,34.206,,,,,,
2001-08-10,75.9533,33.9414,34.1699,,,,,,
2001-08-13,75.9724,34.6323,34.4589,,,,,,
2001-08-14,75.9406,34.211,34.5672,,,,,,
2001-08-15,75.2848,32.947,34.5239,,,,,,
2001-08-16,75.5458,33.3347,34.7478,,,,,,
2001-08-17,74.3361,31.8179,34.206,,,,,,
2001-08-20,75.0237,32.2561,34.5853,,,,,,
2001-08-21,73.7439,30.9163,33.9893,,,,,,
2001-08-22,74.508,31.7589,34.4408,,,,,,
2001-08-23,74.2406,31.4471,33.9893,,,,,,
2001-08-24,75.7814,33.1156,34.7117,,,,,,
2001-08-27,75.3294,33.1577,34.5853,21.8562,,,,,
2001-08-28,74.2278,32.1213,34.206,21.6061,,,,,
2001-08-29,73.5657,31.6494,34.0616,21.5075,,,,,
2001-08-30,72.1522,30.4781,33.6317,21.2013,,,,,
2001-08-31,72.6806,30.8657,33.9135,21.2524,,,,,
2001-09-04,72.2158,29.8883,33.592,20.7676,,,,,
2001-09-05,72.3941,29.7703,33.3572,20.6401,,,,,
2001-09-06,70.5285,28.5653,32.5806,20.1723,,,,,
2001-09-07,69.2233,28.3968,31.9774,20.0533,,,,,
2001-09-10,70.0701,28.7339,31.7318,19.8236,,,,,
2001-09-17,66.409,26.2902,30.1606,18.9562,,,,,
2001-09-18,66.2499,25.7004,29.6729,18.8031,,,,,
2001-09-19,64.9127,25.2538,28.9541,18.7521,,,,,
2001-09-20,62.8498,24.4111,27.8525,17.9357,,,,,
2001-09-21,62.1717,23.7539,27.3287,17.4339,,,,,
2001-09-24,64.3575,24.9504,28.1739,18.2418,,,,,
2001-09-25,65.0285,25.0263,28.5171,18.4544,,,,,
2001-09-26,64.7984,24.1583,28.0945,18.548,,,,,
2001-09-27,65.3608,23.9982,28.546,18.8405,,,,,
2001-09-28,66.7477,24.4196,28.9686,19.2079,,,,,
2001-10-01,66.639,24.2089,28.8214,19.1042,,,,,
2001-10-02,67.4762,24.2847,29.1368,19.1716,,,,,
2001-10-03,68.6074,26.1217,29.8002,19.3675,,,,,
2001-10-04,68.665,26.3745,30.0975,19.5736,,,,,
2001-10-05,68.5307,26.7621,29.9452,19.6043,,,,,
2001-10-08,68.0834,26.8464,29.6733,19.4868,,,,,
2001-10-09,67.7191,26.1975,29.4268,19.4356,,,,,
2001-10-10,69.2274,27.3856,30.4528,19.8274,,,,,
2001-10-11,70.3011,29.2394,30.9422,19.9637,,,,,
2001-10-12,69.9816,29.1131,30.8443,19.9381,,,,,
2001-10-15,69.8537,28.9866,30.9603,19.623,,,,,
2001-10-16,70.2947,29.4585,31.3773,19.8956,,,,,
2001-10-17,68.7992,27.3435,30.489,19.9126,,,,,
2001-10-18,68.6522,28.085,30.2933,19.7508,,,,,
2001-10-19,68.6074,28.2704,30.6703,19.5549,,,,,
2001-10-22,69.9624,29.0288,30.9458,19.6912,,,,,
2001-10-23,69.6045,29.1804,30.7428,19.8479,,,,,
2001-10-24,69.4191,29.8124,30.9422,20.0472,,,,,
2001-10-25,70.6654,31.009,31.631,20.0182,,,,,
2001-10-26,70.5056,30.3433,31.631,20.1477,,,,,
2001-10-29,68.6714,28.6833,30.9966,19.7269,,,,,
2001-10-30,67.8469,28.1272,30.344,19.5038,,,,,
2001-10-31,67.6169,28.5653,30.8516,19.5583,,,,,
2001-11-01,69.3488,29.7787,31.3954,19.9705,,,,,
2001-11-02,69.8217,29.9978,31.1778,19.9688,,,,,
2001-11-05,70.7357,30.9753,31.631,20.1681,,,,,
2001-11-06,71.8349,32.1802,32.0842,20.3776,,,,,
2001-11-07,71.739,32.1381,31.8667,20.1937,,,,,
2001-11-08,71.9627,31.8095,31.7942,20.3384,,,,,
2001-11-09,72.0394,31.7926,31.6854,20.3044,,,,,
2001-11-12,71.5984,32.0201,31.8123,20.0318,,,,,
2001-11-13,73.209,33.1661,32.3923,20.2158,,,,,
2001-11-14,73.2793,33.4021,32.715,20.2362,,,,,
2001-11-15,73.4135,33.2672,32.5917,20.3231,,,,,
2001-11-16,73.0875,33.1745,32.6244,20.4372,,,,,
2001-11-19,73.9886,34.1183,32.9905,20.5394,,,,,
2001-11-20,73.3688,32.5426,32.802,20.3981,,,,,
2001-11-21,72.8831,32.374,32.6896,20.3453,,,,,
2001-11-23,73.9312,33.0987,33.1646,20.41,,,,,
2001-11-26,74.091,33.9161,33.3349,20.6076,,,,,
2001-11-27,73.7714,33.8739,33.2262,20.4475,,,,,
2001-11-28,72.4356,32.6521,32.6461,20.0915,,,,,
2001-11-29,73.4135,33.6633,33.6068,20.1357,,,,,
2001-11-30,72.8894,33.4105,33.2081,20.2124,,,,,
2001-12-03,72.4548,32.8375,32.9905,20.0403,,,,,
2001-12-04,73.6819,34.4048,33.7519,20.3248,,,,,
2001-12-05,75.0304,36.1069,34.495,20.8137,,,,,
2001-12-06,74.9921,36.1575,34.9845,20.8784,,,,,
2001-12-07,74.4936,35.1632,34.7198,20.5633,,,,,
2001-12-10,73.1003,34.548,34.118,20.1681,,,,,
2001-12-11,72.9534,34.7419,34.3138,20.209,,,,,
2001-12-12,73.0364,35.0199,34.3682,20.2925,,,,,
2001-12-13,71.6176,33.5032,33.7555,19.8121,,,,,
2001-12-14,72.3015,33.7981,34.1409,19.9262,,,,,
2001-12-17,73.0492,34.3795,34.7953,20.163,,,,,
2001-12-18,73.4838,34.7671,35.1044,20.2175,,,,,
2001-12-19,74.0014,34.1351,34.8317,20.0063,,,,,
2001-12-20,73.2729,32.6858,34.2863,19.9092,,,,,
2001-12-21,73.7173,33.2672,34.9771,20.0097,,,,,
2001-12-24,73.5762,33.1324,35.1407,19.935,,,,,
2001-12-26,73.9802,33.4442,35.4498,19.918,,,,,
2001-12-27,74.4291,33.7138,35.5952,20.1822,,,,,
2001-12-28,74.3907,33.9835,35.6316,20.3424,,,,,
2001-12-31,73.3005,32.7869,35.0317,20.3356,,,,,
2002-01-02,74.0892,33.7981,35.3552,20.4481,,,,,
2002-01-03,74.9293,34.9694,35.8461,20.6322,,,,,
2002-01-04,75.4296,35.1126,36.1588,20.7686,,,,,
2002-01-07,74.8973,34.725,35.577,20.4924,,,,,
2002-01-08,74.7242,34.9609,35.9952,20.2589,,,,,
2002-01-09,74.1149,34.6407,35.6316,20.0458,,,,,
2002-01-10,74.442,34.8682,35.8497,20.0936,,,,,
2002-01-11,73.7109,34.4216,35.4134,19.9793,,,,,
2002-01-14,73.2492,33.6717,34.8862,19.7799,,,,,
2002-01-15,73.8456,33.9919,35.1226,19.7646,,,,,
2002-01-16,72.3513,32.6774,34.4099,19.4168,,,,,
2002-01-17,72.8965,33.4105,34.5772,19.6964,,,,,
2002-01-18,72.563,32.5173,34.1409,19.6879,,,,,
2002-01-22,72.0627,31.5145,33.9227,19.4577,,,,,
2002-01-23,72.6143,32.3825,34.3954,19.5089,,,,,
2002-01-24,72.8387,32.8122,34.6681,19.6146,,,,,
2002-01-25,72.8195,32.7195,34.6426,19.335,,,,,
2002-01-28,73.0183,32.9049,34.868,19.5157,,,,,
2002-01-29,70.7225,32.0033,34.2536,18.9736,,,,,
2002-01-30,71.7421,32.2477,34.6826,19.1833,,,,,
2002-01-31,72.5823,32.4499,34.9771,19.1594,,,,,
2002-02-01,72.2423,32.1381,34.7772,19.1168,,,,,
2002-02-04,70.4467,31.1101,33.9591,18.96,,,,,
2002-02-05,70.0106,30.5961,33.8282,18.5816,,,,,
2002-02-06,69.7092,30.3854,33.4501,18.5543,,,,,
2002-02-07,69.2731,29.6523,33.0137,18.7606,,,,,
2002-02-08,70.6006,30.4781,33.8864,19.0128,,,,,
2002-02-11,71.4664,30.8657,34.0354,19.2447,,,,,
2002-02-12,71.2419,30.6129,34.1082,19.2362,,,,,
2002-02-13,71.9986,31.1354,34.4317,19.2617,,,,,
2002-02-14,71.8639,31.0764,33.9954,19.4151,,,,,
2002-02-15,71.1136,30.1495,33.9445,19.2958,,,,,
2002-02-19,69.7476,29.2226,33.2864,18.8867,,,,,
2002-02-20,70.9212,29.6186,33.85,18.9719,,,,,
2002-02-21,69.4527,28.2114,33.1265,18.8424,,,,,
2002-02-22,70.312,28.3547,33.7227,18.9788,,,,,
2002-02-25,71.4728,29.5007,33.9336,19.2174,,,,,
2002-02-26,71.3253,29.3911,34.0936,19.1083,,,,,
2002-02-27,71.601,28.9866,34.25,19.3214,,,,,
2002-02-28,71.2804,28.4642,33.8864,19.3896,,,,,
2002-03-01,72.9413,30.1158,34.7226,19.756,,,,,
2002-03-04,74.2303,31.3039,35.268,20.4311,,,,,
2002-03-05,73.9931,31.5314,35.348,20.2061,,,,,
2002-03-06,74.8717,31.6831,35.777,20.4157,,,,,
2002-03-07,74.7113,31.7505,35.8134,20.7328,,,,,
2002-03-08,75.0255,32.5847,36.1756,20.7635,,,,,
2002-03-11,75.1859,32.4667,36.1828,20.7958,,,,,
2002-03-12,75.141,32.0201,36.1246,20.5572,,,,,
2002-03-13,74.4163,31.2449,35.8188,20.3356,,,,,
2002-03-14,74.3137,31.0595,35.9826,20.5367,,,,,
2002-03-15,75.0218,31.3713,36.1282,20.7652,,,,,
2002-03-18,75.0347,31.5483,36.3321,20.7413,,,,,
2002-03-19,75.5363,31.4977,36.5651,20.8453,,,,,
2002-03-20,74.1149,30.3854,35.9899,20.5777,,,,,
2002-03-21,74.1472,31.1943,36.5942,20.6305,,,,,
2002-03-22,73.9864,30.9079,36.3285,20.4481,,,,,
2002-03-25,73.0667,29.9641,35.888,20.1958,,,,,
2002-03-26,73.4911,30.2422,36.2921,20.3237,,,,,
2002-03-27,73.6841,30.0062,36.6306,20.3544,,,,,
2002-03-28,73.6519,30.3854,36.4377,20.472,,,,,
2002-04-01,73.6841,30.9668,36.4741,20.5862,,,,,
2002-04-02,73.2789,29.5681,36.2411,20.5061,,,,,
2002-04-03,72.7644,29.5175,35.9826,20.5095,,,,,
2002-04-04,72.4621,29.29,36.1246,20.4805,,,,,
2002-04-05,72.475,28.9614,36.0737,20.4805,,,,,
2002-04-08,72.6294,29.3237,36.525,20.2436,,,,,
2002-04-09,72.1212,28.3041,36.3903,20.2129,,,,,
2002-04-10,72.9381,28.5148,37.0929,20.4771,,,,,
2002-04-11,71.1244,27.807,36.4995,20.022,,,,,
2002-04-12,71.6582,28.2451,37.3113,20.2265,,,,,
2002-04-15,71.1115,28.4726,37.0383,20.3697,,,,,
2002-04-16,72.803,29.6607,37.9665,20.7515,,,,,
2002-04-17,72.6487,29.5091,37.6462,20.7788,,,,,
2002-04-18,72.3335,28.9445,37.486,20.8453,,,,,
2002-04-19,72.5972,29.0372,37.4569,20.9288,,,,,
2002-04-22,71.3881,28.3041,36.9618,20.7822,,,,,
2002-04-23,71.0794,27.8154,37.0929,20.7277,,,,,
2002-04-24,70.3655,27.3856,36.7798,20.6254,,,,,
2002-04-25,70.4041,27.3182,36.8781,20.8129,,,,,
2002-04-26,69.0664,26.1554,36.1719,20.6288,,,,,
2002-04-29,68.7255,26.2228,36.2811,20.5742,,,,,
2002-04-30,69.3686,26.7368,36.8745,20.7839,,,,,
2002-05-01,70.2176,26.5936,37.1293,20.893,,,,,
2002-05-02,69.9474,25.7088,37.2567,20.8367,,,,,
2002-05-03,69.1886,25.06,37.0929,20.9782,,,,,
2002-05-06,67.8316,24.4111,36.3831,20.7617,,,,,
2002-05-07,67.5936,24.1836,36.121,20.489,,,,,
2002-05-08,70.1083,26.7705,36.9837,20.9407,,,,,
2002-05-09,69.2979,26.0796,36.3103,20.8385,,,,,
2002-05-10,67.9923,24.9083,35.7206,20.6663,,,,,
2002-05-13,69.3751,25.9194,36.1828,20.9731,,,,,
2002-05-14,70.8865,27.4446,37.2749,20.997,,,,,
2002-05-15,70.6099,27.6469,37.2385,21.0856,,,,,
2002-05-16,70.9765,27.689,36.798,21.193,,,,,
2002-05-17,71.3238,27.748,36.9109,21.3822,,,,,
2002-05-20,70.552,27.1413,36.4449,21.2731,,,,,
2002-05-21,69.9089,26.3998,35.8916,21.2407,,,,,
2002-05-22,70.0632,26.4587,35.6732,21.2816,,,,,
2002-05-23,70.8092,26.9896,36.3831,21.3021,,,,,
2002-05-24,69.9025,26.3239,35.8079,21.1623,,,,,
2002-05-28,69.523,26.206,35.7169,21.1197,,,,,
2002-05-29,69.0085,25.515,35.2619,21.0993,,,,,
2002-05-30,68.8155,25.7341,35.3893,21.0055,,,,,
2002-05-31,68.957,25.3128,35.1272,20.8947,,,,,
2002-06-03,67.1241,24.4196,34.3082,20.8555,,,,,
2002-06-04,67.2913,24.7398,34.3155,20.7362,,,,,
2002-06-05,67.9216,24.9926,34.4356,20.6936,,,,,
2002-06-06,66.5388,24.3353,33.7658,20.489,,,,,
2002-06-07,66.4617,23.8466,34.0716,20.3271,,,,,
2002-06-10,66.7189,23.8044,34.0352,20.3936,,,,,
2002-06-11,65.5742,23.1388,33.4892,20.293,,,,,
2002-06-12,65.9729,23.4758,33.5984,20.1805,,,,,
2002-06-13,65.3105,23.3241,33.1251,19.8413,,,,,
2002-06-14,65.214,23.2736,33.3956,19.6129,,,,,
2002-06-17,66.9633,24.0657,34.173,19.9231,,,,,
2002-06-18,67.5099,24.4533,34.2679,19.9708,,,,,
2002-06-19,65.9343,23.0376,33.5781,19.4322,,,,,
2002-06-20,65.0918,22.2961,33.5051,19.3418,,,,,
2002-06-21,64.074,21.7568,33.4321,19.364,,,,,
2002-06-24,64.4096,22.1866,33.3262,19.3657,,,,,
2002-06-25,62.9639,21.4535,32.8554,19.381,,,,,
2002-06-26,63.0672,21.6136,32.8372,19.3844,,,,,
2002-06-27,64.1708,22.0855,33.4686,19.8634,,,,,
2002-06-28,63.8675,21.9928,33.0854,20.2078,,,,,
2002-07-01,62.6219,20.9395,32.4102,20.0458,,,,,
2002-07-02,61.2924,20.1811,31.4356,19.6793,,,,,
2002-07-03,61.6409,20.8552,31.0597,19.4918,,,,,
2002-07-05,64.0934,22.195,32.089,20.2487,,,,,
2002-07-08,63.2931,21.3861,31.4247,20.2333,,,,,
2002-07-09,61.699,20.7794,31.3043,19.9862,,,,,
2002-07-10,59.4531,20.139,30.4429,19.4254,,,,,
2002-07-11,59.9371,20.8974,30.2057,19.3469,,,,,
2002-07-12,59.2788,20.8974,29.9465,19.0827,,,,,
2002-07-15,59.595,21.5462,29.7604,18.8594,,,,,
2002-07-16,58.4462,21.226,29.5633,18.4947,,,,,
2002-07-17,58.5624,21.6136,29.837,18.9634,,,,,
2002-07-18,56.665,20.8384,28.7968,19.0384,,,,,
2002-07-19,54.6707,20.2148,28.1946,18.3651,,,,,
2002-07-22,53.0508,19.7177,27.6326,17.702,,,,,
2002-07-23,51.5987,18.875,26.1873,17.1992,,,,,
2002-07-24,54.6772,19.903,27.7384,17.8145,,,,,
2002-07-25,54.2125,18.7486,27.5194,17.6253,,,,,
2002-07-26,55.2451,19.1025,27.9574,17.6253,,,,,
2002-07-29,57.9364,20.08,29.0341,18.4691,,,,,
2002-07-30,58.6915,20.4845,29.1217,18.3515,,35.6919,,51.1801,
2002-07-31,58.8335,20.0968,28.6691,18.2816,,36.1341,,51.338,
2002-08-01,57.2975,19.1531,28.2494,17.6424,,36.3399,,51.4391,
2002-08-02,56.0131,18.7486,27.3625,17.5742,,36.712,,51.5402,
2002-08-05,54.0641,18.0661,26.6325,16.9776,,36.874,,51.6223,
2002-08-06,55.884,18.9593,27.7932,17.3492,,36.5588,,51.496,
2002-08-07,56.8586,19.2121,27.899,17.685,,36.6464,,51.5718,
2002-08-08,58.698,19.8609,28.3479,18.0856,,36.6464,,51.496,
2002-08-09,58.9174,19.6587,28.1071,18.256,,37.163,,51.5085,
2002-08-12,58.485,19.7177,28.1764,18.0515,,37.3907,,51.5023,
2002-08-13,57.4201,19.0436,27.3735,17.8793,,37.8504,,51.5907,
2002-08-14,59.5176,20.2569,28.3516,18.2986,,37.9949,,51.477,
2002-08-15,60.3437,20.6698,28.3808,18.4435,,37.6621,,51.4328,
2002-08-16,60.163,20.8131,28.8151,18.4435,,37.2418,,51.4012,
2002-08-19,61.5699,21.3187,29.2166,18.7759,,37.3556,,51.4075,
2002-08-20,60.9181,21.226,29.0706,18.2731,,37.7716,,51.5275,
2002-08-21,61.7958,21.6979,29.6655,18.7333,,37.5702,,51.4833,
2002-08-22,62.396,22.0433,29.8553,18.7878,,37.2418,,51.4265,
2002-08-23,61.0536,21.1923,29.0706,18.5543,,37.6096,,51.4896,
2002-08-26,61.4795,21.2765,29.5998,18.6396,,37.6446,,51.4833,
2002-08-27,60.7696,20.535,29.0341,18.8032,,37.4082,,51.4454,
2002-08-28,59.4401,19.7851,28.4684,18.2901,,37.5965,,51.4833,
2002-08-29,59.466,20.0463,28.6801,18.1111,,37.8986,,51.5402,
2002-08-30,59.2336,19.7935,28.4866,18.1026,,38.1262,,51.5591,
2002-09-03,56.9747,19.0773,27.6472,17.3952,,38.7124,,51.6812,
2002-09-04,57.788,19.1531,28.2311,17.3986,,38.7036,,51.6623,
2002-09-05,57.2975,18.6812,27.6654,17.2674,,38.9146,,51.7192,
2002-09-06,58.0848,19.2542,28.5779,17.5196,,38.4573,,51.618,
2002-09-09,58.5108,19.448,28.4903,17.4412,,38.4002,,51.5483,
2002-09-10,59.182,19.9283,28.6691,17.5742,,38.5848,,51.58,
2002-09-11,58.8141,19.7598,28.5779,17.7378,,38.3826,,51.5483,
2002-09-12,57.7299,19.2205,28.1034,17.4446,,38.6816,,51.5863,
2002-09-13,57.8718,19.3722,28.4535,17.0151,,39.0378,,51.6243,
2002-09-16,58.0138,19.0941,28.1239,16.8753,,39.1037,,51.6053,
2002-09-17,56.6843,18.6896,27.7394,16.7901,,39.1785,,51.6433,
2002-09-18,56.1164,18.479,27.6662,16.7816,,39.1872,,51.637,
2002-09-19,54.6643,18.1841,26.6555,16.4918,,39.4511,,51.7446,
2002-09-20,54.6824,18.2599,26.769,16.4014,,39.2664,,51.7508,
2002-09-23,54.2351,17.7122,26.1098,15.8185,,39.6182,,51.7635,
2002-09-24,53.3599,17.7206,25.9084,15.5628,,39.8732,,51.7889,
2002-09-25,54.6824,18.4284,26.6957,15.9548,,39.3895,,51.7382,
2002-09-26,55.5771,18.2009,27.0473,16.5173,,39.2972,,51.7572,
2002-09-27,53.6452,17.9566,26.3845,16.5122,,39.5918,,51.8648,
2002-09-30,53.0228,17.4594,26.2014,16.2276,,39.7501,,51.9407,
2002-10-01,55.5706,18.5211,27.0436,16.6247,,39.2571,,51.8773,
2002-10-02,53.9045,17.906,26.3845,16.3963,,39.4822,,51.9217,
2002-10-03,53.3599,17.4762,26.0988,16.2156,,39.385,,51.9281,
2002-10-04,52.381,17.1476,25.3774,15.9378,,39.5087,,51.8837,
2002-10-07,51.2984,16.9875,24.6963,15.5457,,39.5748,,51.947,
2002-10-08,52.1023,17.0212,24.8831,15.5867,,39.5881,,51.8963,
2002-10-09,50.6307,16.9033,23.8394,15.3412,,39.7911,,52.0041,
2002-10-10,52.2709,17.7628,24.5352,15.6992,,39.4778,,51.9534,
2002-10-11,54.5592,18.7233,25.1577,16.2702,,39.0099,,51.871,
2002-10-14,54.8639,18.9424,25.3262,15.8526,,38.9525,,51.8837,
2002-10-15,57.5024,19.8525,26.3478,16.9605,,38.03,,51.6872,
2002-10-16,56.1087,19.1952,25.6887,16.6622,,38.0476,,51.7062,
2002-10-17,57.2237,19.8441,26.4577,16.9009,,37.5842,,51.6619,
2002-10-18,57.4636,20.0631,26.5126,16.7645,,37.6813,,51.7062,
2002-10-21,58.4554,20.4676,26.8605,17.0032,,37.3149,,51.5922,
2002-10-22,58.034,20.3412,26.5163,16.8088,,37.209,,51.5858,
2002-10-23,58.4748,20.7288,26.9374,16.6537,,37.2223,,51.6238,
2002-10-24,57.282,20.2064,26.6774,16.4918,,37.5489,,51.7126,
2002-10-25,58.4748,20.8131,27.2597,16.773,,37.6857,,51.8013,
2002-10-28,58.0924,20.6361,26.9521,16.8497,,37.6327,,51.871,
2002-10-29,57.4181,20.1558,26.8752,16.4747,,38.1227,,51.9851,
2002-10-30,57.9757,20.6951,27.3366,16.7389,,38.1094,,51.9787,
2002-10-31,57.3857,20.6867,27.2817,16.8497,,38.2816,,52.0675,
2002-11-01,58.5202,21.2765,27.9225,17.1123,,38.1215,,52.0123,
2002-11-04,59.0778,21.8242,28.1642,17.3356,,37.9531,,51.9614,
2002-11-05,59.5446,21.9928,28.2118,17.5998,,37.8068,,51.9551,
2002-11-06,60.3159,22.3046,28.6915,17.6083,,37.9575,,51.9742,
2002-11-07,58.8379,21.5209,28.0104,17.31,,38.8974,,51.9995,
2002-11-08,58.1183,21.1249,27.6295,17.1651,,39.2122,,51.9805,
2002-11-11,57.2172,20.4845,26.9594,16.8293,,39.425,,52.0312,
2002-11-12,57.671,21.0069,27.3915,17.1395,,39.1989,,52.044,
2002-11-13,57.7293,21.2597,27.538,16.9435,,39.2832,,52.0503,
2002-11-14,58.8184,21.9928,28.1349,17.3219,,38.4674,,51.9234,
2002-11-15,59.2528,22.2793,28.1239,17.5827,,38.6225,,51.9487,
2002-11-18,58.6564,21.9506,27.9078,17.3611,,38.7955,,51.9487,
2002-11-19,58.5786,21.6136,27.809,17.1992,,38.9373,,51.936,
2002-11-20,59.8816,22.5321,28.545,17.4378,,38.5561,,51.8917,
2002-11-21,60.9967,23.3663,29.1016,17.864,,38.1836,,51.8218,
2002-11-22,60.5623,23.3578,29.303,17.7787,,38.1481,,51.8028,
2002-11-25,60.6012,23.5854,29.4971,17.6407,,38.0772,,51.8345,
2002-11-26,59.4473,22.7933,29.1676,17.2282,,38.5561,,51.9297,
2002-11-27,61.1199,23.5179,29.9622,17.7054,,37.687,,51.8408,
2002-11-29,60.9254,23.3578,29.5923,17.7958,,37.9309,,51.8663,
2002-12-02,61.0226,23.5938,29.8194,17.8844,,37.9661,,51.8853,
2002-12-03,60.2058,22.8944,29.2957,17.5674,,38.0195,,51.9044,
2002-12-04,59.9335,22.3888,29.0064,17.4873,,38.2155,,51.9362,
2002-12-05,59.2722,22.077,28.8709,17.2912,,38.3135,,51.9806,
2002-12-06,59.6612,22.3046,28.9881,17.4123,,38.3803,,52.0315,
2002-12-09,58.0211,21.2513,28.2191,16.9657,,38.5941,,52.0442,
2002-12-10,58.799,21.5715,28.7684,17.1958,,38.6965,,52.0379,
